"","Season","game.id","date","Team","playerID","name","pass.att","pass.comp","passyds","pass.tds","pass.ints","pass.twopta","pass.twoptm","rush.att","rushyds","rushtds","rushlng","rushlngtd","rush.twopta","rush.twoptm","recept","recyds","rec.tds","reclng","reclngtd","rec.twopta","rec.twoptm","kick.rets","kickret.avg","kickret.tds","kick.ret.lng","kickret.lngtd","punt.rets","puntret.avg","puntret.tds","puntret.lng","puntret.lngtd","fgm","fga","fgyds","totpts.fg","xpmade","xpmissed","xpa","xpb","xppts.tot","tackles","asst.tackles","sacks","defints","forced.fumbs","totalfumbs","recfumbs","totalrecfumbs","fumbyds","fumbslost","games"
"54",2010,"2010091200",2010-09-12,"TB","00-0022922","K.Winslow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,32,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"55",2010,"2010091200",2010-09-12,"TB","00-0023968","M.Spurlock",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,49,1,33,33,0,0,2,25,0,30,0,4,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"56",2010,"2010091200",2010-09-12,"TB","00-0023440","C.Williams",0,0,0,0,0,0,0,22,75,0,20,0,0,0,2,23,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"57",2010,"2010091200",2010-09-12,"TB","00-0026993","J.Freeman",28,17,182,2,1,0,0,2,34,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"58",2010,"2010091200",2010-09-12,"TB","00-0027702","M.Williams",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,1,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"59",2010,"2010091200",2010-09-12,"TB","00-0026953","S.Stroughter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,32,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"60",2010,"2010091200",2010-09-12,"TB","00-0021159","J.Stevens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"61",2010,"2010091200",2010-09-12,"TB","00-0027856","G.McCoy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1
"62",2010,"2010091200",2010-09-12,"TB","00-0026906","K.Moore",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
"63",2010,"2010091200",2010-09-12,"TB","00-0027650","B.Price",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
