Team,actual_points,name,pos_keep,predicted_points
OAK,26.900000000000002,M.Bryant,WR,49.18097686767578
PIT,263.925,B.Roethlisberger,QB,185.0426025390625
PIT,0.19999999999999996,D.Heyward-Bey,WR,36.03384017944336
PIT,219.70000000000002,A.Brown,WR,169.3026885986328
PIT,11.8,S.Ridley,RB,46.137855529785156
PIT,83.0,V.McDonald,TE,26.80058479309082
PIT,2.1,J.Hunter,WR,22.983203887939453
PIT,4.2,R.Nix,RB,9.788018226623535
PIT,54.300000000000004,J.James,TE,28.364877700805664
PIT,6.6,X.Grimble,TE,9.793221473693848
PIT,9.5,E.Rogers,WR,24.997486114501953
PIT,225.0,J.Conner,RB,59.44765090942383
PIT,185.9,J.Smith-Schuster,WR,90.61625671386719
LAC,45.300000000000004,A.Gates,TE,82.29583740234375
LAC,220.39999999999998,P.Rivers,QB,194.97213745117188
LAC,28.700000000000003,T.Benjamin,WR,62.112091064453125
LAC,163.10000000000002,K.Allen,WR,117.94461822509766
LAC,225.5,M.Gordon,RB,117.6209487915039
LAC,96.8,Ty.Williams,WR,82.33032989501953
LAC,1.3,D.Watt,RB,8.813836097717285
LAC,137.2,M.Williams,WR,28.531755447387695
LAC,129.8,A.Ekeler,RB,69.65253448486328
ARI,78.0,ARI_DST,DST,83.87407039463636
ATL,41.0,ATL_DST,DST,101.09845065134868
BAL,121.0,BAL_DST,DST,96.9771566707197
BUF,110.0,BUF_DST,DST,90.61790037540122
CAR,66.0,CAR_DST,DST,101.47265742720215
CHI,183.0,CHI_DST,DST,104.45497142919022
CIN,40.0,CIN_DST,DST,93.60894918807595
CLE,56.0,CLE_DST,DST,91.47481218491669
DAL,81.0,DAL_DST,DST,99.20236113701874
DEN,92.0,DEN_DST,DST,103.93906517190204
DET,76.0,DET_DST,DST,88.61392507277046
GB,62.0,GB_DST,DST,89.51415809741061
HOU,121.0,HOU_DST,DST,86.5033698051859
IND,91.0,IND_DST,DST,79.03247543237995
JAX,104.0,JAX_DST,DST,119.58470219298835
KC,77.0,KC_DST,DST,90.87304865682663
LA,120.0,LA_DST,DST,105.53000143640409
LAC,94.0,LAC_DST,DST,96.4657106638934
MIA,75.0,MIA_DST,DST,89.3738413868385
MIN,121.0,MIN_DST,DST,109.41994179320983
NE,105.0,NE_DST,DST,94.43655926285392
NO,83.0,NO_DST,DST,93.95132365963131
NYG,61.0,NYG_DST,DST,82.32800137684504
NYJ,67.0,NYJ_DST,DST,81.0980732717133
OAK,16.0,OAK_DST,DST,80.52912899601647
PHI,57.0,PHI_DST,DST,100.10330471580575
PIT,98.0,PIT_DST,DST,99.47332383459553
SEA,91.0,SEA_DST,DST,89.28442436661413
SF,44.0,SF_DST,DST,96.50542353334556
TB,39.0,TB_DST,DST,83.45972554897092
TEN,94.0,TEN_DST,DST,96.6716075016213
WAS,89.0,WAS_DST,DST,87.10766310887493
